Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
02/05/2025,,Grenoble,Troyes,3,1,H
02/05/2025,,Amiens,Pau,4,2,H
02/05/2025,,Caen,Red Star,1,1,D
02/05/2025,,Dunkerque,Laval,0,0,D
10/05/2025,17:00,Annecy,Grenoble,3,1,H
10/05/2025,,Lorient,Martigues,5,1,H
10/05/2025,,Paris FC,Ajaccio,2,0,H
10/05/2025,,Pau,Guingamp,1,3,A
10/05/2025,,Red Star,Dunkerque,1,1,D
10/05/2025,,Troyes,Amiens,1,0,H
10/05/2025,,Rodez,Clermont,1,1,D
10/05/2025,,Bastia,Caen,2,1,H
10/05/2025,,Laval,Metz,2,3,A
09/08/2025,13:00,Guingamp,Le Mans,3,3,D
09/08/2025,19:00,Troyes,Grenoble,2,1,H
09/08/2025,,Pau,Annecy,2,0,H
09/08/2025,,Montpellier,Red Star,1,1,D
09/08/2025,,Rodez,Nancy,0,0,D
09/08/2025,,Laval,Saint-Etienne,3,3,D
09/08/2025,,Dunkerque,Clermont,2,2,D
11/08/2025,19:45,Amiens,Reims,2,2,D
16/09/2025,18:00,Boulogne,Bastia,1,0,H
15/08/2025,19:00,Nancy,Boulogne,1,0,H
15/08/2025,,Clermont,Troyes,0,0,D
15/08/2025,,Red Star,Amiens,1,3,A
15/08/2025,,Grenoble,Laval,1,1,D
15/08/2025,,Bastia,Pau,1,1,D
16/08/2025,13:00,Annecy,Dunkerque,2,2,D
16/08/2025,,Reims,Guingamp,1,0,H
16/08/2025,19:00,Saint-Etienne,Rodez,4,0,H
18/08/2025,19:45,Le Mans,Montpellier,1,2,A
22/08/2025,19:00,Clermont,Grenoble,2,1,H
22/08/2025,,Le Mans,Bastia,1,0,H
22/08/2025,,Rodez,Laval,1,1,D
22/08/2025,,Amiens,Annecy,0,1,A
22/08/2025,,Dunkerque,Nancy,1,3,A
23/08/2025,13:00,Guingamp,Red Star,0,4,A
23/08/2025,,Troyes,Montpellier,1,0,H
23/08/2025,19:00,Boulogne,Saint-Etienne,0,1,A
25/08/2025,19:45,Pau,Reims,2,0,H
29/08/2025,19:00,Nancy,Pau,2,2,D
29/08/2025,,Red Star,Annecy,1,0,H
29/08/2025,,Montpellier,Amiens,1,1,D
29/08/2025,,Rodez,Boulogne,1,0,H
29/08/2025,,Laval,Clermont,0,0,D
29/08/2025,,Dunkerque,Troyes,2,0,H
30/08/2025,13:00,Bastia,Guingamp,1,3,A
30/08/2025,,Reims,Le Mans,1,0,H
30/08/2025,19:00,Saint-Etienne,Grenoble,1,1,D
12/09/2025,19:00,Boulogne,Laval,1,2,A
12/09/2025,,Troyes,Nancy,3,0,H
12/09/2025,,Pau,Red Star,0,3,A
12/09/2025,,Le Mans,Rodez,0,1,A
12/09/2025,,Amiens,Bastia,0,0,D
13/09/2025,13:00,Annecy,Reims,1,1,D
13/09/2025,,Grenoble,Dunkerque,1,0,H
13/09/2025,19:00,Clermont,Saint-Etienne,1,2,A
15/09/2025,19:45,Guingamp,Montpellier,1,0,H
19/09/2025,19:00,Boulogne,Pau,0,3,A
19/09/2025,,Nancy,Red Star,0,1,A
19/09/2025,,Grenoble,Annecy,1,3,A
19/09/2025,,Rodez,Clermont,0,1,A
19/09/2025,,Laval,Amiens,0,3,A
19/09/2025,,Dunkerque,Le Mans,2,2,D
20/09/2025,13:00,Troyes,Guingamp,5,2,H
20/09/2025,,Montpellier,Bastia,2,0,H
20/09/2025,19:00,Saint-Etienne,Reims,3,2,H
23/09/2025,19:30,Guingamp,Dunkerque,2,1,H
23/09/2025,,Annecy,Nancy,1,2,A
23/09/2025,,Pau,Laval,1,0,H
23/09/2025,,Red Star,Troyes,1,3,A
23/09/2025,,Montpellier,Boulogne,1,3,A
23/09/2025,,Le Mans,Grenoble,1,0,H
23/09/2025,,Amiens,Saint-Etienne,0,1,A
23/09/2025,,Bastia,Rodez,2,3,A
23/09/2025,,Reims,Clermont,4,1,H
26/09/2025,19:00,Nancy,Reims,0,1,A
26/09/2025,,Clermont,Le Mans,1,1,D
26/09/2025,,Troyes,Annecy,3,1,H
26/09/2025,,Grenoble,Bastia,0,0,D
26/09/2025,,Rodez,Pau,1,2,A
27/09/2025,13:00,Laval,Montpellier,0,1,A
27/09/2025,,Dunkerque,Amiens,6,2,H
27/09/2025,19:00,Saint-Etienne,Guingamp,2,3,A
29/09/2025,19:45,Boulogne,Red Star,1,2,A
03/10/2025,19:00,Guingamp,Nancy,2,2,D
03/10/2025,,Annecy,Laval,0,0,D
03/10/2025,,Pau,Clermont,3,1,H
03/10/2025,,Le Mans,Troyes,2,2,D
03/10/2025,,Amiens,Boulogne,0,1,A
03/10/2025,,Bastia,Dunkerque,0,0,D
04/10/2025,13:00,Red Star,Rodez,1,1,D
04/10/2025,,Reims,Grenoble,2,4,A
04/10/2025,19:00,Montpellier,Saint-Etienne,0,2,A
17/10/2025,19:00,Boulogne,Guingamp,2,2,D
17/10/2025,,Clermont,Annecy,0,1,A
17/10/2025,,Troyes,Bastia,1,0,H
17/10/2025,,Grenoble,Pau,1,1,D
17/10/2025,,Rodez,Reims,2,2,D
18/10/2025,13:00,Laval,Red Star,0,1,A
18/10/2025,,Dunkerque,Montpellier,0,1,A
18/10/2025,19:00,Saint-Etienne,Le Mans,2,3,A
20/10/2025,19:45,Nancy,Amiens,0,1,A
24/10/2025,19:00,Guingamp,Clermont,0,1,A
24/10/2025,,Pau,Dunkerque,0,3,A
24/10/2025,,Red Star,Grenoble,1,0,H
24/10/2025,,Le Mans,Boulogne,1,0,H
24/10/2025,,Reims,Troyes,0,0,D
25/10/2025,13:00,Montpellier,Nancy,4,1,H
25/10/2025,,Amiens,Rodez,2,1,H
25/10/2025,19:00,Annecy,Saint-Etienne,4,0,H
28/10/2025,19:30,Boulogne,Reims,2,6,A
28/10/2025,,Nancy,Bastia,2,0,H
28/10/2025,,Saint-Etienne,Pau,6,0,H
28/10/2025,,Clermont,Montpellier,1,1,D
28/10/2025,,Troyes,Amiens,3,1,H
28/10/2025,,Grenoble,Guingamp,0,0,D
28/10/2025,,Rodez,Annecy,2,1,H
28/10/2025,,Laval,Le Mans,1,1,D
28/10/2025,,Dunkerque,Red Star,3,0,H
31/10/2025,19:00,Guingamp,Laval,2,0,H
31/10/2025,,Annecy,Boulogne,1,1,D
31/10/2025,,Montpellier,Rodez,2,0,H
31/10/2025,,Le Mans,Nancy,1,0,H
31/10/2025,,Bastia,Clermont,1,0,H
01/11/2025,13:00,Amiens,Grenoble,2,3,A
01/11/2025,,Reims,Dunkerque,1,2,A
01/11/2025,19:00,Red Star,Saint-Etienne,2,1,H
03/11/2025,19:45,Pau,Troyes,1,1,D
