Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
03/09/2023,,Real Zaragoza,Eldense,2,0,H
03/09/2023,,Huesca,Mirandes,1,1,D
08/09/2023,21:00,Levante,Espanyol,1,4,A
09/09/2023,18:30,Real Oviedo,Sporting Gijon,0,0,D
09/09/2023,21:00,Leganes,Huesca,2,0,H
09/09/2023,,Tenerife,Albacete,2,0,H
09/09/2023,16:15,Burgos,Eibar,1,0,H
10/09/2023,16:15,Racing Ferrol,Villarreal B,2,2,D
10/09/2023,,Racing Santander,Amorebieta,1,0,H
10/09/2023,18:30,Mirandes,Andorra,4,3,H
10/09/2023,,Cartagena,Real Zaragoza,1,3,A
10/09/2023,21:00,Valladolid,Elche,1,1,D
11/09/2023,21:00,Eldense,Alcorcon,2,2,D
15/09/2023,21:30,Real Zaragoza,Racing Santander,1,1,D
16/09/2023,16:15,Huesca,Villarreal B,2,2,D
16/09/2023,18:30,Alcorcon,Levante,0,2,A
16/09/2023,,Valladolid,Cartagena,1,0,H
16/09/2023,21:00,Albacete,Burgos,2,1,H
17/09/2023,16:15,Eibar,Racing Ferrol,2,0,H
17/09/2023,18:30,Espanyol,Eldense,3,3,D
17/09/2023,,Elche,Leganes,1,0,H
17/09/2023,21:00,Sporting Gijon,Tenerife,2,1,H
17/09/2023,14:00,Amorebieta,Mirandes,2,0,H
18/09/2023,21:00,Andorra,Real Oviedo,1,0,H
22/09/2023,21:00,Cartagena,Eibar,1,2,A
23/09/2023,16:15,Levante,Eldense,2,0,H
23/09/2023,18:30,Burgos,Elche,4,0,H
23/09/2023,21:00,Alcorcon,Huesca,0,2,A
23/09/2023,,Racing Santander,Albacete,2,1,H
23/09/2023,14:00,Andorra,Sporting Gijon,0,0,D
24/09/2023,14:00,Villarreal B,Amorebieta,3,1,H
24/09/2023,16:15,Real Oviedo,Valladolid,0,1,A
24/09/2023,18:30,Mirandes,Leganes,1,3,A
25/09/2023,22:00,Tenerife,Espanyol,1,0,H
25/09/2023,21:00,Racing Ferrol,Real Zaragoza,1,0,H
29/09/2023,21:00,Leganes,Racing Santander,2,1,H
30/09/2023,16:15,Eibar,Tenerife,3,0,H
30/09/2023,18:30,Elche,Levante,0,0,D
30/09/2023,21:00,Albacete,Andorra,3,1,H
30/09/2023,,Villarreal B,Alcorcon,2,2,D
01/10/2023,16:15,Real Zaragoza,Mirandes,0,1,A
01/10/2023,18:30,Amorebieta,Cartagena,0,0,D
01/10/2023,,Valladolid,Burgos,3,0,H
01/10/2023,21:00,Huesca,Sporting Gijon,0,1,A
01/10/2023,14:00,Eldense,Real Oviedo,1,3,A
02/10/2023,21:00,Espanyol,Racing Ferrol,3,0,H
03/10/2023,19:00,Levante,Villarreal B,1,1,D
03/10/2023,21:30,Tenerife,Racing Santander,2,0,H
03/10/2023,19:00,Alcorcon,Albacete,1,2,A
04/10/2023,19:00,Eldense,Valladolid,0,1,A
04/10/2023,,Real Oviedo,Huesca,1,0,H
04/10/2023,21:30,Burgos,Leganes,1,0,H
04/10/2023,,Sporting Gijon,Elche,2,0,H
05/10/2023,19:00,Mirandes,Eibar,1,3,A
05/10/2023,21:30,Cartagena,Espanyol,0,2,A
05/10/2023,,Racing Ferrol,Amorebieta,1,0,H
05/10/2023,19:00,Andorra,Real Zaragoza,0,1,A
06/10/2023,21:00,Albacete,Levante,0,2,A
07/10/2023,16:15,Huesca,Eldense,0,1,A
07/10/2023,18:30,Racing Santander,Sporting Gijon,3,2,H
07/10/2023,21:00,Leganes,Real Oviedo,0,0,D
08/10/2023,16:15,Valladolid,Mirandes,3,2,H
08/10/2023,18:30,Tenerife,Burgos,2,1,H
08/10/2023,,Racing Ferrol,Cartagena,1,1,D
08/10/2023,21:00,Real Zaragoza,Alcorcon,0,2,A
08/10/2023,14:00,Amorebieta,Eibar,1,2,A
09/10/2023,19:00,Elche,Andorra,2,1,H
09/10/2023,21:00,Villarreal B,Espanyol,3,1,H
13/10/2023,21:00,Real Oviedo,Albacete,3,0,H
14/10/2023,18:30,Cartagena,Racing Santander,2,3,A
14/10/2023,,Sporting Gijon,Real Zaragoza,2,2,D
14/10/2023,21:00,Espanyol,Valladolid,2,0,H
14/10/2023,16:15,Mirandes,Tenerife,1,1,D
15/10/2023,14:00,Burgos,Villarreal B,3,2,H
15/10/2023,16:15,Andorra,Alcorcon,2,0,H
15/10/2023,,Eldense,Elche,1,1,D
15/10/2023,18:30,Leganes,Amorebieta,6,0,H
15/10/2023,,Eibar,Huesca,1,1,D
16/10/2023,21:00,Levante,Racing Ferrol,1,0,H
20/10/2023,21:00,Espanyol,Leganes,0,1,A
21/10/2023,16:15,Villarreal B,Mirandes,0,3,A
21/10/2023,18:30,Tenerife,Levante,0,0,D
21/10/2023,21:00,Real Zaragoza,Eibar,2,3,A
21/10/2023,16:15,Amorebieta,Real Oviedo,0,0,D
22/10/2023,14:00,Racing Ferrol,Eldense,1,1,D
22/10/2023,16:15,Huesca,Elche,0,1,A
22/10/2023,18:30,Albacete,Sporting Gijon,1,3,A
22/10/2023,,Racing Santander,Burgos,3,0,H
22/10/2023,21:00,Valladolid,Andorra,2,0,H
23/10/2023,21:00,Alcorcon,Cartagena,1,1,D
27/10/2023,21:00,Eibar,Valladolid,5,1,H
28/10/2023,18:30,Andorra,Levante,2,0,H
28/10/2023,,Sporting Gijon,Espanyol,2,0,H
28/10/2023,21:00,Elche,Tenerife,2,1,H
28/10/2023,14:00,Eldense,Amorebieta,2,0,H
29/10/2023,14:00,Mirandes,Cartagena,2,1,H
29/10/2023,16:15,Huesca,Albacete,0,0,D
29/10/2023,18:30,Leganes,Villarreal B,1,0,H
29/10/2023,,Real Oviedo,Alcorcon,2,0,H
29/10/2023,21:00,Racing Santander,Racing Ferrol,1,3,A
30/10/2023,21:00,Burgos,Real Zaragoza,1,1,D
03/11/2023,21:00,Espanyol,Eibar,2,2,D
04/11/2023,16:15,Villarreal B,Sporting Gijon,0,3,A
04/11/2023,18:30,Valladolid,Tenerife,2,0,H
04/11/2023,,Levante,Mirandes,2,2,D
04/11/2023,21:00,Albacete,Elche,1,1,D
05/11/2023,16:15,Amorebieta,Huesca,0,1,A
05/11/2023,18:30,Alcorcon,Racing Santander,3,1,H
05/11/2023,,Cartagena,Leganes,0,3,A
05/11/2023,21:00,Eldense,Burgos,2,0,H
05/11/2023,14:00,Racing Ferrol,Andorra,1,0,H
06/11/2023,21:00,Real Zaragoza,Real Oviedo,0,0,D
10/11/2023,20:30,Leganes,Levante,2,1,H
11/11/2023,18:30,Mirandes,Racing Ferrol,1,2,A
11/11/2023,,Elche,Real Zaragoza,2,0,H
11/11/2023,21:00,Sporting Gijon,Amorebieta,1,1,D
11/11/2023,16:15,Racing Santander,Valladolid,2,3,A
12/11/2023,14:00,Burgos,Alcorcon,4,2,H
12/11/2023,16:15,Andorra,Eldense,1,3,A
12/11/2023,18:30,Tenerife,Villarreal B,0,1,A
12/11/2023,,Huesca,Espanyol,1,1,D
12/11/2023,21:00,Eibar,Albacete,1,1,D
13/11/2023,21:00,Real Oviedo,Cartagena,1,1,D
17/11/2023,21:00,Valladolid,Leganes,1,1,D
18/11/2023,16:15,Alcorcon,Sporting Gijon,0,0,D
18/11/2023,18:30,Amorebieta,Tenerife,2,0,H
18/11/2023,,Real Zaragoza,Huesca,0,2,A
18/11/2023,21:00,Espanyol,Elche,2,0,H
19/11/2023,16:15,Eldense,Mirandes,2,2,D
19/11/2023,,Real Oviedo,Eibar,2,1,H
19/11/2023,18:30,Cartagena,Albacete,1,1,D
19/11/2023,,Villarreal B,Andorra,0,0,D
19/11/2023,14:00,Racing Ferrol,Burgos,1,1,D
20/11/2023,21:00,Levante,Racing Santander,2,4,A
24/11/2023,21:00,Huesca,Valladolid,0,1,A
25/11/2023,16:15,Racing Santander,Villarreal B,2,0,H
25/11/2023,18:30,Albacete,Real Zaragoza,1,0,H
25/11/2023,21:00,Eibar,Levante,3,1,H
25/11/2023,16:15,Burgos,Andorra,0,0,D
26/11/2023,14:00,Leganes,Racing Ferrol,2,2,D
26/11/2023,16:15,Mirandes,Real Oviedo,2,1,H
26/11/2023,,Elche,Amorebieta,2,0,H
26/11/2023,18:30,Tenerife,Cartagena,1,1,D
26/11/2023,21:00,Espanyol,Alcorcon,2,0,H
27/11/2023,21:00,Sporting Gijon,Eldense,2,0,H
01/12/2023,20:30,Real Oviedo,Espanyol,2,0,H
02/12/2023,16:15,Eldense,Tenerife,0,3,A
02/12/2023,,Cartagena,Sporting Gijon,1,0,H
02/12/2023,18:30,Real Zaragoza,Leganes,1,0,H
02/12/2023,21:00,Levante,Valladolid,2,1,H
03/12/2023,16:15,Alcorcon,Elche,0,2,A
03/12/2023,18:30,Mirandes,Racing Santander,0,0,D
03/12/2023,,Racing Ferrol,Albacete,5,4,H
03/12/2023,21:00,Amorebieta,Burgos,0,1,A
03/12/2023,14:00,Andorra,Huesca,1,0,H
04/12/2023,20:30,Villarreal B,Eibar,1,0,H
08/12/2023,21:00,Espanyol,Real Zaragoza,1,1,D
08/12/2023,18:30,Albacete,Villarreal B,2,0,H
09/12/2023,18:30,Sporting Gijon,Levante,0,0,D
09/12/2023,21:00,Burgos,Mirandes,0,0,D
09/12/2023,16:15,Valladolid,Amorebieta,2,1,H
10/12/2023,14:00,Elche,Cartagena,1,2,A
10/12/2023,16:15,Racing Santander,Real Oviedo,2,2,D
10/12/2023,18:30,Leganes,Eldense,1,1,D
10/12/2023,,Eibar,Andorra,2,2,D
10/12/2023,21:00,Huesca,Racing Ferrol,1,0,H
11/12/2023,21:00,Tenerife,Alcorcon,1,0,H
15/12/2023,20:30,Real Oviedo,Elche,3,2,H
16/12/2023,14:00,Eldense,Racing Santander,3,3,D
16/12/2023,16:15,Andorra,Espanyol,1,1,D
16/12/2023,18:30,Cartagena,Burgos,0,3,A
16/12/2023,,Sporting Gijon,Leganes,1,1,D
16/12/2023,21:00,Mirandes,Albacete,2,0,H
17/12/2023,16:15,Levante,Huesca,2,1,H
17/12/2023,18:30,Amorebieta,Real Zaragoza,1,1,D
17/12/2023,21:00,Racing Ferrol,Tenerife,3,1,H
17/12/2023,14:00,Alcorcon,Eibar,1,0,H
18/12/2023,20:30,Villarreal B,Valladolid,1,0,H
19/12/2023,19:00,Racing Santander,Andorra,2,0,H
19/12/2023,21:30,Espanyol,Burgos,3,3,D
19/12/2023,,Elche,Mirandes,0,0,D
19/12/2023,19:00,Albacete,Eldense,1,1,D
20/12/2023,19:00,Real Zaragoza,Levante,2,2,D
20/12/2023,21:30,Leganes,Tenerife,1,1,D
20/12/2023,,Eibar,Sporting Gijon,1,1,D
21/12/2023,19:00,Huesca,Cartagena,3,0,H
21/12/2023,21:30,Amorebieta,Alcorcon,1,2,A
21/12/2023,,Valladolid,Racing Ferrol,0,1,A
21/12/2023,19:00,Villarreal B,Real Oviedo,1,1,D
12/01/2024,20:30,Eibar,Racing Santander,2,0,H
13/01/2024,14:00,Alcorcon,Mirandes,0,0,D
13/01/2024,16:15,Levante,Albacete,3,2,H
13/01/2024,18:30,Tenerife,Elche,0,1,A
13/01/2024,,Real Oviedo,Amorebieta,1,1,D
13/01/2024,21:00,Burgos,Valladolid,1,0,H
13/01/2024,,Racing Ferrol,Espanyol,0,0,D
14/01/2024,16:15,Cartagena,Villarreal B,4,1,H
14/01/2024,,Sporting Gijon,Huesca,0,0,D
14/01/2024,14:00,Andorra,Leganes,2,3,A
15/01/2024,20:30,Eldense,Real Zaragoza,1,1,D
19/01/2024,20:30,Real Zaragoza,Andorra,2,0,H
20/01/2024,14:00,Albacete,Alcorcon,0,1,A
20/01/2024,16:15,Amorebieta,Eldense,0,2,A
20/01/2024,18:30,Tenerife,Sporting Gijon,1,2,A
20/01/2024,,Espanyol,Villarreal B,2,1,H
20/01/2024,21:00,Racing Ferrol,Real Oviedo,1,3,A
21/01/2024,16:15,Mirandes,Levante,1,1,D
21/01/2024,18:30,Huesca,Eibar,2,3,A
21/01/2024,21:00,Elche,Valladolid,0,0,D
21/01/2024,14:00,Racing Santander,Cartagena,0,2,A
22/01/2024,20:30,Leganes,Burgos,2,0,H
26/01/2024,20:30,Eibar,Mirandes,1,0,H
27/01/2024,16:15,Cartagena,Amorebieta,1,0,H
27/01/2024,18:30,Real Oviedo,Leganes,1,0,H
27/01/2024,21:00,Levante,Tenerife,0,0,D
27/01/2024,16:15,Alcorcon,Real Zaragoza,0,0,D
28/01/2024,14:00,Eldense,Espanyol,3,2,H
28/01/2024,16:15,Andorra,Elche,0,1,A
28/01/2024,,Villarreal B,Huesca,1,1,D
28/01/2024,18:30,Burgos,Albacete,2,1,H
28/01/2024,21:00,Sporting Gijon,Racing Ferrol,1,2,A
29/01/2024,20:30,Valladolid,Racing Santander,3,1,H
02/02/2024,20:30,Elche,Burgos,2,0,H
03/02/2024,14:00,Albacete,Cartagena,1,1,D
03/02/2024,16:15,Mirandes,Villarreal B,3,0,H
03/02/2024,,Huesca,Alcorcon,1,0,H
03/02/2024,18:30,Leganes,Valladolid,0,0,D
03/02/2024,21:00,Tenerife,Andorra,0,0,D
04/02/2024,16:15,Amorebieta,Racing Santander,0,1,A
04/02/2024,,Real Oviedo,Eldense,1,1,D
04/02/2024,18:30,Espanyol,Levante,2,1,H
04/02/2024,14:00,Racing Ferrol,Eibar,1,1,D
05/02/2024,20:30,Real Zaragoza,Sporting Gijon,3,0,H
09/02/2024,20:30,Levante,Leganes,0,0,D
10/02/2024,16:15,Eldense,Huesca,0,0,D
10/02/2024,18:30,Sporting Gijon,Real Oviedo,1,0,H
10/02/2024,21:00,Racing Santander,Espanyol,2,0,H
10/02/2024,16:15,Amorebieta,Elche,1,0,H
11/02/2024,14:00,Villarreal B,Tenerife,1,0,H
11/02/2024,16:15,Alcorcon,Andorra,1,0,H
11/02/2024,,Cartagena,Mirandes,1,0,H
11/02/2024,18:30,Eibar,Real Zaragoza,1,0,H
11/02/2024,21:00,Burgos,Racing Ferrol,2,0,H
12/02/2024,20:30,Valladolid,Albacete,0,0,D
16/02/2024,20:30,Real Zaragoza,Cartagena,1,2,A
17/02/2024,16:15,Andorra,Villarreal B,1,1,D
17/02/2024,,Real Oviedo,Burgos,5,0,H
17/02/2024,18:30,Sporting Gijon,Valladolid,1,1,D
17/02/2024,21:00,Espanyol,Mirandes,3,0,H
18/02/2024,16:15,Leganes,Alcorcon,3,0,H
18/02/2024,,Racing Ferrol,Levante,0,0,D
18/02/2024,18:30,Huesca,Amorebieta,0,0,D
18/02/2024,21:00,Elche,Eibar,0,0,D
18/02/2024,14:00,Albacete,Racing Santander,2,0,H
19/02/2024,20:30,Tenerife,Eldense,1,0,H
23/02/2024,20:30,Valladolid,Real Oviedo,3,0,H
24/02/2024,18:30,Villarreal B,Real Zaragoza,0,0,D
24/02/2024,,Eibar,Espanyol,2,3,A
24/02/2024,16:15,Racing Santander,Leganes,2,1,H
25/02/2024,14:00,Eldense,Racing Ferrol,2,0,H
25/02/2024,16:15,Alcorcon,Tenerife,1,1,D
25/02/2024,,Burgos,Sporting Gijon,1,0,H
25/02/2024,18:30,Cartagena,Elche,0,1,A
25/02/2024,21:00,Amorebieta,Albacete,1,1,D
26/02/2024,20:30,Mirandes,Huesca,0,3,A
01/03/2024,20:30,Sporting Gijon,Albacete,2,1,H
02/03/2024,21:00,Burgos,Cartagena,3,0,H
02/03/2024,14:00,Eldense,Villarreal B,2,0,H
02/03/2024,16:15,Espanyol,Huesca,0,0,D
02/03/2024,,Racing Ferrol,Racing Santander,2,2,D
02/03/2024,18:30,Real Oviedo,Levante,3,2,H
03/03/2024,14:00,Andorra,Valladolid,2,1,H
03/03/2024,16:15,Tenerife,Mirandes,2,1,H
03/03/2024,18:30,Real Zaragoza,Amorebieta,0,1,A
03/03/2024,21:00,Leganes,Eibar,0,2,A
04/03/2024,20:30,Elche,Alcorcon,3,0,H
08/03/2024,20:30,Huesca,Andorra,2,0,H
09/03/2024,16:15,Albacete,Real Oviedo,1,2,A
09/03/2024,18:30,Mirandes,Eldense,3,1,H
09/03/2024,,Valladolid,Real Zaragoza,2,0,H
09/03/2024,21:00,Cartagena,Racing Ferrol,2,1,H
10/03/2024,14:00,Racing Santander,Tenerife,4,2,H
10/03/2024,18:30,Eibar,Burgos,0,1,A
10/03/2024,16:15,Villarreal B,Elche,0,1,A
10/03/2024,,Levante,Sporting Gijon,1,0,H
10/03/2024,21:00,Alcorcon,Espanyol,1,1,D
11/03/2024,20:30,Amorebieta,Leganes,0,1,A
13/03/2024,19:00,Levante,Andorra,0,0,D
15/03/2024,20:30,Eldense,Cartagena,0,0,D
16/03/2024,14:00,Burgos,Levante,1,1,D
16/03/2024,16:15,Eibar,Villarreal B,2,0,H
16/03/2024,18:30,Tenerife,Huesca,0,0,D
16/03/2024,,Real Oviedo,Racing Santander,1,1,D
16/03/2024,21:00,Sporting Gijon,Alcorcon,1,0,H
17/03/2024,16:15,Racing Ferrol,Valladolid,2,0,H
17/03/2024,18:30,Elche,Albacete,3,2,H
17/03/2024,,Real Zaragoza,Espanyol,0,1,A
17/03/2024,14:00,Leganes,Mirandes,4,0,H
18/03/2024,20:30,Andorra,Amorebieta,0,1,A
23/03/2024,18:30,Cartagena,Andorra,1,0,H
23/03/2024,,Villarreal B,Leganes,1,2,A
23/03/2024,21:00,Espanyol,Tenerife,1,1,D
23/03/2024,16:15,Alcorcon,Real Oviedo,1,0,H
24/03/2024,14:00,Amorebieta,Sporting Gijon,3,1,H
24/03/2024,16:15,Valladolid,Eibar,3,1,H
24/03/2024,,Huesca,Burgos,3,0,H
24/03/2024,18:30,Mirandes,Real Zaragoza,0,0,D
24/03/2024,,Levante,Elche,3,2,H
24/03/2024,21:00,Racing Santander,Eldense,2,1,H
25/03/2024,20:30,Albacete,Racing Ferrol,1,1,D
29/03/2024,20:30,Burgos,Espanyol,0,0,D
30/03/2024,14:00,Valladolid,Levante,0,0,D
30/03/2024,16:15,Andorra,Mirandes,1,0,H
30/03/2024,,Leganes,Cartagena,0,0,D
30/03/2024,,Eibar,Eldense,5,1,H
30/03/2024,18:30,Albacete,Huesca,1,1,D
30/03/2024,,Sporting Gijon,Racing Santander,2,3,A
31/03/2024,16:15,Racing Ferrol,Elche,1,0,H
31/03/2024,,Real Zaragoza,Tenerife,3,1,H
31/03/2024,18:30,Real Oviedo,Villarreal B,2,1,H
31/03/2024,14:00,Alcorcon,Amorebieta,1,1,D
05/04/2024,20:30,Amorebieta,Racing Ferrol,3,1,H
05/04/2024,,Elche,Real Oviedo,0,2,A
06/04/2024,18:30,Levante,Real Zaragoza,2,1,H
06/04/2024,16:15,Eldense,Andorra,0,2,A
07/04/2024,14:00,Huesca,Leganes,0,0,D
07/04/2024,16:15,Mirandes,Sporting Gijon,1,3,A
07/04/2024,,Villarreal B,Burgos,2,1,H
07/04/2024,18:30,Tenerife,Eibar,2,1,H
07/04/2024,,Espanyol,Albacete,2,1,H
07/04/2024,21:00,Cartagena,Valladolid,0,2,A
08/04/2024,20:30,Racing Santander,Alcorcon,0,1,A
12/04/2024,20:30,Leganes,Espanyol,0,0,D
13/04/2024,18:30,Valladolid,Eldense,1,0,H
13/04/2024,21:00,Levante,Amorebieta,1,2,A
13/04/2024,16:15,Sporting Gijon,Cartagena,1,0,H
14/04/2024,14:00,Real Oviedo,Mirandes,1,1,D
14/04/2024,16:15,Albacete,Tenerife,1,0,H
14/04/2024,,Andorra,Eibar,0,2,A
14/04/2024,18:30,Burgos,Racing Santander,2,1,H
14/04/2024,,Real Zaragoza,Elche,1,1,D
14/04/2024,21:00,Racing Ferrol,Huesca,2,1,H
15/04/2024,20:30,Alcorcon,Villarreal B,1,0,H
19/04/2024,20:30,Tenerife,Leganes,0,0,D
20/04/2024,14:00,Amorebieta,Valladolid,0,3,A
20/04/2024,16:15,Villarreal B,Racing Ferrol,1,0,H
20/04/2024,,Racing Santander,Levante,0,0,D
20/04/2024,18:30,Elche,Sporting Gijon,2,1,H
20/04/2024,21:00,Huesca,Real Zaragoza,1,2,A
21/04/2024,16:15,Eldense,Albacete,0,1,A
21/04/2024,,Eibar,Alcorcon,2,0,H
21/04/2024,18:30,Mirandes,Burgos,2,1,H
21/04/2024,14:00,Espanyol,Andorra,1,1,D
22/04/2024,20:30,Cartagena,Real Oviedo,2,0,H
26/04/2024,20:30,Andorra,Racing Santander,1,1,D
27/04/2024,16:15,Leganes,Real Zaragoza,1,1,D
27/04/2024,18:30,Elche,Espanyol,2,2,D
27/04/2024,16:15,Burgos,Amorebieta,2,2,D
28/04/2024,14:00,Sporting Gijon,Villarreal B,0,3,A
28/04/2024,16:15,Alcorcon,Eldense,0,0,D
28/04/2024,,Real Oviedo,Tenerife,0,1,A
28/04/2024,18:30,Valladolid,Huesca,1,0,H
28/04/2024,,Levante,Cartagena,0,1,A
28/04/2024,21:00,Albacete,Eibar,2,1,H
29/04/2024,20:30,Racing Ferrol,Mirandes,0,2,A
03/05/2024,20:30,Villarreal B,Levante,0,3,A
04/05/2024,16:15,Huesca,Real Oviedo,0,2,A
04/05/2024,18:30,Racing Santander,Elche,3,1,H
04/05/2024,21:00,Cartagena,Alcorcon,1,0,H
04/05/2024,14:00,Mirandes,Valladolid,0,1,A
05/05/2024,14:00,Eibar,Amorebieta,5,0,H
05/05/2024,16:15,Andorra,Albacete,0,1,A
05/05/2024,,Espanyol,Sporting Gijon,0,0,D
05/05/2024,18:30,Eldense,Leganes,1,2,A
05/05/2024,,Real Zaragoza,Burgos,1,3,A
05/05/2024,21:00,Tenerife,Racing Ferrol,2,0,H
10/05/2024,20:30,Burgos,Eldense,1,2,A
11/05/2024,16:15,Racing Ferrol,Alcorcon,2,1,H
11/05/2024,,Sporting Gijon,Andorra,5,2,H
11/05/2024,18:30,Valladolid,Espanyol,0,0,D
11/05/2024,21:00,Levante,Eibar,2,2,D
11/05/2024,14:00,Racing Santander,Mirandes,1,0,H
12/05/2024,14:00,Amorebieta,Villarreal B,2,0,H
12/05/2024,16:15,Real Oviedo,Real Zaragoza,1,0,H
12/05/2024,18:30,Albacete,Leganes,1,0,H
12/05/2024,,Cartagena,Tenerife,2,0,H
12/05/2024,21:00,Elche,Huesca,0,3,A
17/05/2024,20:30,Mirandes,Elche,1,1,D
18/05/2024,14:00,Andorra,Burgos,1,0,H
18/05/2024,16:15,Leganes,Sporting Gijon,2,1,H
18/05/2024,,Huesca,Racing Santander,0,3,A
18/05/2024,21:00,Tenerife,Amorebieta,0,1,A
18/05/2024,,Eldense,Levante,0,0,D
19/05/2024,16:15,Alcorcon,Valladolid,1,1,D
19/05/2024,21:00,Real Zaragoza,Racing Ferrol,2,2,D
19/05/2024,14:00,Eibar,Cartagena,1,0,H
20/05/2024,20:30,Villarreal B,Albacete,2,2,D
20/05/2024,,Espanyol,Real Oviedo,2,1,H
26/05/2024,18:30,Albacete,Mirandes,2,2,D
26/05/2024,,Amorebieta,Espanyol,0,0,D
26/05/2024,,Burgos,Tenerife,1,1,D
26/05/2024,,Cartagena,Huesca,0,2,A
26/05/2024,,Elche,Eldense,1,2,A
26/05/2024,,Racing Ferrol,Leganes,2,2,D
26/05/2024,,Racing Santander,Real Zaragoza,0,2,A
26/05/2024,,Real Oviedo,Andorra,3,0,H
26/05/2024,,Valladolid,Villarreal B,3,2,H
26/05/2024,,Sporting Gijon,Eibar,1,0,H
26/05/2024,,Levante,Alcorcon,2,2,D
02/06/2024,16:15,Alcorcon,Burgos,1,1,D
02/06/2024,,Andorra,Racing Ferrol,1,0,H
02/06/2024,,Huesca,Levante,0,0,D
02/06/2024,18:30,Leganes,Elche,2,0,H
02/06/2024,,Mirandes,Amorebieta,1,0,H
02/06/2024,,Tenerife,Valladolid,2,1,H
02/06/2024,,Eldense,Sporting Gijon,0,1,A
02/06/2024,,Espanyol,Cartagena,3,0,H
02/06/2024,,Villarreal B,Racing Santander,1,0,H
02/06/2024,,Eibar,Real Oviedo,4,3,H
02/06/2024,21:00,Real Zaragoza,Albacete,1,1,D
15/08/2024,20:30,Granada,Albacete,1,2,A
16/08/2024,19:00,Mirandes,Cordoba,1,0,H
16/08/2024,21:30,Cadiz,Real Zaragoza,0,4,A
17/08/2024,17:00,Racing Ferrol,Malaga,2,2,D
17/08/2024,,Eibar,Castellon,1,0,H
17/08/2024,19:00,Deportivo La Coruna,Real Oviedo,0,1,A
18/08/2024,17:00,Racing Santander,Almeria,2,2,D
18/08/2024,,Sporting Gijon,Levante,1,2,A
18/08/2024,19:30,Burgos,Cartagena,3,1,H
18/08/2024,,Elche,Huesca,0,1,A
19/08/2024,20:30,Eldense,Tenerife,2,1,H
23/08/2024,19:00,Racing Santander,Eibar,2,2,D
23/08/2024,21:30,Huesca,Deportivo La Coruna,2,1,H
24/08/2024,17:00,Racing Ferrol,Granada,0,1,A
24/08/2024,,Sporting Gijon,Eldense,0,0,D
24/08/2024,19:00,Levante,Cadiz,1,1,D
24/08/2024,21:30,Malaga,Mirandes,1,1,D
24/08/2024,,Tenerife,Almeria,0,1,A
25/08/2024,19:00,Albacete,Elche,1,0,H
25/08/2024,21:30,Castellon,Real Oviedo,0,0,D
26/08/2024,19:00,Cartagena,Real Zaragoza,1,2,A
26/08/2024,21:30,Cordoba,Burgos,2,2,D
30/08/2024,19:00,Granada,Huesca,1,3,A
30/08/2024,21:30,Real Oviedo,Racing Santander,1,3,A
31/08/2024,19:00,Cadiz,Tenerife,2,2,D
31/08/2024,21:30,Almeria,Sporting Gijon,1,1,D
31/08/2024,,Malaga,Albacete,2,1,H
01/09/2024,17:00,Burgos,Castellon,0,2,A
01/09/2024,,Deportivo La Coruna,Racing Ferrol,1,0,H
01/09/2024,19:00,Mirandes,Real Zaragoza,0,0,D
01/09/2024,,Eldense,Cartagena,1,2,A
02/09/2024,19:00,Eibar,Levante,2,2,D
02/09/2024,21:30,Elche,Cordoba,3,1,H
06/09/2024,21:00,Tenerife,Racing Santander,0,1,A
07/09/2024,16:15,Granada,Deportivo La Coruna,1,1,D
07/09/2024,18:30,Huesca,Burgos,0,1,A
07/09/2024,,Sporting Gijon,Real Oviedo,3,1,H
07/09/2024,21:00,Cordoba,Malaga,0,0,D
08/09/2024,14:00,Racing Ferrol,Mirandes,0,0,D
08/09/2024,16:15,Cartagena,Levante,0,1,A
08/09/2024,18:30,Eldense,Almeria,1,0,H
08/09/2024,,Real Zaragoza,Elche,3,0,H
09/09/2024,21:00,Albacete,Eibar,0,1,A
09/09/2024,,Castellon,Cadiz,1,3,A
13/09/2024,20:30,Cordoba,Deportivo La Coruna,2,0,H
14/09/2024,16:15,Eibar,Tenerife,1,0,H
14/09/2024,,Levante,Eldense,3,1,H
14/09/2024,18:30,Racing Santander,Sporting Gijon,1,0,H
14/09/2024,,Malaga,Huesca,1,0,H
15/09/2024,14:00,Mirandes,Albacete,2,0,H
15/09/2024,16:15,Real Oviedo,Cartagena,1,0,H
15/09/2024,18:30,Burgos,Real Zaragoza,1,0,H
15/09/2024,,Cadiz,Racing Ferrol,0,0,D
15/09/2024,21:00,Elche,Granada,2,2,D
16/09/2024,20:30,Almeria,Castellon,2,5,A
20/09/2024,20:30,Granada,Malaga,2,2,D
21/09/2024,16:15,Racing Ferrol,Albacete,1,4,A
21/09/2024,18:30,Eldense,Real Oviedo,1,1,D
21/09/2024,,Deportivo La Coruna,Burgos,0,2,A
21/09/2024,21:00,Real Zaragoza,Levante,2,1,H
22/09/2024,14:00,Tenerife,Sporting Gijon,1,1,D
22/09/2024,16:15,Castellon,Racing Santander,0,1,A
22/09/2024,,Cartagena,Cadiz,1,2,A
22/09/2024,18:30,Elche,Mirandes,1,0,H
22/09/2024,21:00,Almeria,Eibar,2,2,D
23/09/2024,20:30,Huesca,Cordoba,4,1,H
